Name,Slug,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Services,Specialties,Type,Price Range,Rating,Review Count,Status,Featured,Date Added,Latitude,Longitude
Happy Hound Dog Resorts,happy-hound-dog-resorts-jacksonville-fl,"{""From the business"": {""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Parking"": {""Free parking lot"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true}}",4603 Shirley Ave,Jacksonville,Florida,32210,(904) 800-8800,http://www.happyhounddogresorts.com/,"https://www.google.com/maps/place/Happy+Hound+Dog+Resorts/@30.2846896,-81.7244254,14z/data=!4m8!1m2!2m1!1sHappy+Hound+Dog+Resorts!3m4!1s0x88e5b86602d878f7:0xa32d9f3b72a73eba!8m2!3d30.2846896!4d-81.7244254",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepGvo06VqFwgJI4eskVcHSPtPMU3AnbM1_u-C7Z7CVTM8cz2QVqAoWhjMiofH7X7zfnOouTf7RfIBFaIEjw0e4iOOp7riubHWFMgjl16MiNUeJ0o5MPizsNO5zgxXfP31OYWZPS=w800-h500-k-no,"Sunday: 8AM–5PM, Monday: 7AM–6PM, Tuesday: 7AM–6PM, Wednesday: 7AM–6PM, Thursday: 7AM–6PM, Friday: 7AM–6PM, Saturday: 8AM–5PM",,,Pet Store with Grooming,,4.7,585.0,Active,False,2026-04-01,30.2846896,-81.7244254
BARK ON MAIN,bark-on-main-jacksonville-fl,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible restroom"": false}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",1713 N Main St,Jacksonville,Florida,32206,(904) 516-7836,https://www.thebarkboutique.com/,"https://www.google.com/maps/place/BARK+ON+MAIN/@30.3447502,-81.6538168,14z/data=!4m8!1m2!2m1!1sBARK+ON+MAIN!3m4!1s0x88e5b7e52c56afe1:0x1e6a27754a3748b0!8m2!3d30.3447502!4d-81.6538168",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAsngXKtuZ5uY5SmdJrjNFmwsHio7f7UdkzTRAiwj5CTln5sI5yla8EV2QVj4COyts1MXw3RoNVPD3ihP-fGmnuy8j2hF02bsxLZAchSchVy5D96aXihwo7wUShzaECMyxH5Eqmw=w800-h500-k-no,,,,Pet Store with Grooming,,4.9,47.0,Active,False,2026-04-01,30.3447502,-81.6538168
Di'Awna's Doggie Spa LLC,di-awna-s-doggie-spa-llc-jacksonville-fl,"People who work for themselves are our heroes, our users, our team members, our community, and our vision for the future of work.",10426 Lem Turner Rd Suite C,Jacksonville,Florida,32218,(904) 440-4091,https://book.pocketsuite.io/link/diawnas-doggie-spa,"https://www.google.com/maps/place/Di%27Awna%27s+Doggie+Spa+LLC/@30.4249099,-81.69559509999999,14z/data=!4m8!1m2!2m1!1sDi%27Awna%27s+Doggie+Spa+LLC!3m4!1s0x88e5bbf091adfe2f:0x2559304f59eb92bb!8m2!3d30.4249099!4d-81.69559509999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqs067uN_bnIvr3LIV89opmyaQfNRQmrjqDpsf7Yx_kZmgcgOZMC6fljCIgN6XZjDxjRjFR2pZSEtVAinHox5R8UP_5624lL_W5XtC48L3EPk6OooF5zPBEiiDGvvspzSWhfc8_IJtx70LE=w800-h500-k-no,"Sunday: Closed, Monday: 10AM–5PM, Tuesday: 10AM–5PM, Wednesday: 10AM–5PM, Thursday: 10AM–5PM, Friday: 10AM–3PM, Saturday: Closed",,,Full-Service Salon,,5.0,61.0,Active,False,2026-04-01,30.4249099,-81.69559509999999
Sunland Acres,sunland-acres-jacksonville-fl,"Sunland Acres offers trusted pet boarding in Fruit Cove, FL. Spacious runs, loving care, and peace of mind while you’re away. Contact us today!",1376 Fruit Cove Rd S,Jacksonville,Florida,32259,(904) 287-5246,http://www.sunlandacres.com/,"https://www.google.com/maps/place/Sunland+Acres/@30.1028989,-81.62944999999999,14z/data=!4m8!1m2!2m1!1sSunland+Acres!3m4!1s0x88e5ce40e75db49b:0xe12519e675a1b834!8m2!3d30.1028989!4d-81.62944999999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPUw1RQXxSUkPpnpkcFNmjVgfAOpSoskARS4KfWlb3wpFhXQ2HE10cGqG2VzyVc9-6f47BkGc-NYt0HAWDOj46t36ISEiG7tuR4HHncZLKSAW6bspxJEeLeDcQG1dYAb0P3S98erVCTwfx=w800-h500-k-no,"Sunday: 8:30–11AM & 4–7PM, Monday: 8:30AM–7PM, Tuesday: 8:30AM–7PM, Wednesday: 8:30AM–7PM, Thursday: 8:30AM–7PM, Friday: 8:30AM–7PM, Saturday: 8:30–11AM & 4–7PM",,,Full-Service Salon,,4.7,132.0,Active,False,2026-04-01,30.1028989,-81.62944999999999
Poochie's Park,poochie-s-park-orange-park-fl,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true, ""Public restroom"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",21 Fountain Dr,Orange Park,Florida,32065,(904) 272-4545,http://www.poochiespark.com/,"https://www.google.com/maps/place/Poochie%27s+Park/@30.126079999999998,-81.7985779,14z/data=!4m8!1m2!2m1!1sPoochie%27s+Park!3m4!1s0x88e5c3736a4dae3b:0x376c1bc6c5e232e2!8m2!3d30.126079999999998!4d-81.7985779",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7tD8xsRYAF1Q6VeA8HzAvCiCZzMHfbJMgFhSKKmYugEe-UDNtuL8F8WVm3FApk2v_Y_8_siCxku_Np0VO1ojnW8_M976aHIXy4M6utCHcw8krbCtfRNMso915psb7rF5kXAnEZw=w800-h500-k-no,"Sunday: Closed, Monday: 7AM–7PM, Tuesday: 7AM–7PM, Wednesday: 7AM–7PM, Thursday: 7AM–7PM, Friday: 7AM–7PM, Saturday: 9AM–5PM",,,Pet Spa,,4.7,727.0,Active,False,2026-04-01,30.12608,-81.7985779
High Tailin’ It Pet Grooming and Daycare,high-tailin-it-pet-grooming-and-daycare-jacksonville-fl,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",2771 Monument Rd #23,Jacksonville,Florida,32225,(904) 521-9273,https://hightailinitpetgrooming.godaddysites.com/,"https://www.google.com/maps/place/High+Tailin%E2%80%99+It+Pet+Grooming+and+Daycare/@30.3617003,-81.5013632,14z/data=!4m8!1m2!2m1!1sHigh+Tailin%E2%80%99+It+Pet+Grooming+and+Daycare!3m4!1s0x88e44d24333efa2b:0xdf6e4ca6919d81c2!8m2!3d30.3617003!4d-81.5013632",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBuHMyXECykWrI6NEUHm21BK9sfx5Yx7ekwrzC-mpX8X4a5ukcG5MB-0Ym6ayDC-8K4zTd1G7x6X1vvVoadLIDa4yv1iGR1VyfkCE9NYOSezwLD9yf_YdhPu3KOdU23X34VHewbg=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 7AM–7PM, Wednesday: 7AM–7PM, Thursday: 7AM–7PM, Friday: 7AM–7PM, Saturday: 9AM–4PM",,Poodle Specialist,Full-Service Salon,,4.5,69.0,Active,False,2026-04-01,30.3617003,-81.5013632
Bubbly Paws Jacksonville,bubbly-paws-jacksonville-jacksonville-fl,"Bubbly Paws is a locally owned dog groomer and self service dog wash in _x000D_
Jacksonville, Florida. Come meet our award winning dog groomers and have _x000D_
your dog groomed in our low stress grooming rooms. Reservations are _x000D_
required for all dog grooming appointments. You can also visit our self _x000D_
service dog wash. Reservations are not required for the self service dog _x000D_
wash.",3267 Hodges Blvd Suite 5,Jacksonville,Florida,32224,(904) 712-2990,https://www.bubblypaws.com/jacksonville,"https://www.google.com/maps/place/Bubbly+Paws+Jacksonville/@30.286611599999997,-81.4579916,14z/data=!4m8!1m2!2m1!1sBubbly+Paws+Jacksonville!3m4!1s0x88e44b0d593b5237:0xbc4e514bb9fc37cc!8m2!3d30.286611599999997!4d-81.4579916",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepUPNPzdXaYM6jZ92cGwvFR-mjP6LE4YF2bPDVqfCyJdZDvvVWKDQWZzrWo4IW3RxjQxGG9bbaacXPHAveY7-7bxCmCBM5g1dcHdeG_ut2p6gnkZ0AJbbbDFIBHMN5lk7BzWyi7TVMo9G6y=w800-h500-k-no,"Sunday: 12–6PM, Monday: 10AM–8PM, Tuesday: 10AM–8PM, Wednesday: 10AM–8PM, Thursday: 10AM–8PM, Friday: 10AM–8PM, Saturday: 10AM–6PM",Bath & Brush,Anxious Dogs,Self-Service Wash,,4.5,41.0,Active,False,2026-04-01,30.2866116,-81.4579916
Dogtopia of Jacksonville - Beach Blvd,dogtopia-of-jacksonville-beach-blvd-jacksonville-fl,We provide a supervised open play environment for your dog where they can socialize and a state of the art facility where they can play all day. Sign up now!,11300 Beach Blvd,Jacksonville,Florida,32246,(904) 493-4933,https://www.dogtopia.com/jacksonville-beach-boulevard/,"https://www.google.com/maps/place/Dogtopia+of+Jacksonville+-+Beach+Blvd/@30.2852034,-81.5279529,14z/data=!4m8!1m2!2m1!1sDogtopia+of+Jacksonville+-+Beach+Blvd!3m4!1s0x88e5b5b558e4ec8b:0x30a26098f681e2e4!8m2!3d30.2852034!4d-81.5279529",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIwhQJ2vYwAfGRaFoF9Vka-yVKOMtyxulAZ8tIkqbwJeATLH3VCTty32ZdZU_ArooPVxNaM0idxiRC5Hce3lpq0aRXMDQ3qgJR_4N4zpIwoMMsoS2ocLpx0orw3nC3sQ9dvn3Gwqsvniq7=w800-h500-k-no,"Sunday: 9AM–5PM, Monday: 6:30AM–7PM, Tuesday: 6:30AM–7PM, Wednesday: 6:30AM–7PM, Thursday: 6:30AM–7PM, Friday: 6:30AM–7PM, Saturday: 8AM–5PM",,,Pet Store with Grooming,,4.5,138.0,Active,False,2026-04-01,30.2852034,-81.5279529
Wag's Pet Grooming,wag-s-pet-grooming-jacksonville-fl,"{""Accessibility"": {""Wheelchair accessible entrance"": true}}",8044 W Beaver St,Jacksonville,Florida,32220,(904) 551-0350,https://wagspetgroominginc.com/,"https://www.google.com/maps/place/Wag%27s+Pet+Grooming/@30.3225154,-81.7827148,14z/data=!4m8!1m2!2m1!1sWag%27s+Pet+Grooming!3m4!1s0x88e5bf4d67cdbc2d:0x4ca5b3feb22a3f26!8m2!3d30.3225154!4d-81.7827148",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3nSKKTTMwKC_hPHIn3yHLHo5Ebpb1DVUrhavRFItSFFTAVIrU-U2Cdfv87bdI4bpVLkuhv1cDk8MrL--MuHtCA8M9y1c9ZmBGi-Y5dvnB3fBgkCK0BDr2lcF3R-afLKObBZRx_w=w800-h500-k-no,,,,Pet Store with Grooming,,4.8,61.0,Active,False,2026-04-01,30.3225154,-81.7827148
Patriot Pups Grooming LLC,patriot-pups-grooming-llc-glen-st-mary-fl,"{""Service options"": {""Language assistance"": ""American Sign Language, English, Spanish""}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""On-site parking"": true}}",9890 Sweetgum Rd,Glen St Mary,Florida,32040,(352) 512-2149,https://www.facebook.com/profile.php%3Fid%3D61552967274903%26mibextid%3D9R9pXO,"https://www.google.com/maps/place/Patriot+Pups+Grooming+LLC/@30.261876299999997,-82.2065152,14z/data=!4m8!1m2!2m1!1sPatriot+Pups+Grooming+LLC!3m4!1s0x88e5f5b0feca409b:0x27aa3b8ddb7cf71b!8m2!3d30.261876299999997!4d-82.2065152",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoyT1DKDvvhZHpcE6WG-XmS1O66QtxiAwy478J96HJTZdUTrna6t9Yyll7fRu3NzPdUCTQCiobp5Cv625C1B7R1cYxAYEQc5NU3sF6vDRH76l0F_odGuxFfbSFRXhFZIv0LLIortw=w800-h500-k-no,"Sunday: Closed, Monday: 8:30AM–4:30PM, Tuesday: 8:30AM–4:30PM, Wednesday: 8:30AM–4:30PM, Thursday: 8:30AM–4:30PM, Friday: 8:30AM–4:30PM, Saturday: Closed",,,Full-Service Salon,,5.0,25.0,Active,False,2026-04-01,30.2618763,-82.2065152
JeePee's Spaw,jeepee-s-spaw-orange-park-fl,"{""From the business"": {""Identifies as Latino-owned"": true, ""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true}, ""Other"": {""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true, ""Identifies as Latino-owned"": true}}",518 Hollyberry Ln Suite 101,Orange Park,Florida,32065,(904) 637-5335,http://jeepeespaw.com/,"https://www.google.com/maps/place/JeePee%27s+Spaw/@30.179863899999997,-81.8184783,14z/data=!4m8!1m2!2m1!1sJeePee%27s+Spaw!3m4!1s0x88e5c3631250f8f9:0xb2ac9b2707306c6c!8m2!3d30.179863899999997!4d-81.8184783",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepo8jcwJQcHZLi2a_xn0WxCeQNtIwwNfe47hOgmmZ9kyavH0Wi0i8My2jtkl4PKslJ2d1yRUXmsCvKrAMnjmXUIbGnLMQ4h_O9J__Ma5Olqx2LkAykI5T686mB39W01nb4zDo4UWwLB5dp0=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 7AM–6PM, Wednesday: 7AM–6PM, Thursday: 7AM–6PM, Friday: 7AM–6PM, Saturday: 7AM–6PM",,,Full-Service Salon,,4.9,218.0,Active,False,2026-04-01,30.1798639,-81.8184783
Pawfectly Clean Mobile Grooming,pawfectly-clean-mobile-grooming-middleburg-fl,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",4538 Song Sparrow Dr,Middleburg,Florida,32068,(815) 995-0221,https://pawfectlyservices.com/,"https://www.google.com/maps/place/Pawfectly+Clean+Mobile+Grooming/@30.1334195,-81.8640455,14z/data=!4m8!1m2!2m1!1sPawfectly+Clean+Mobile+Grooming!3m4!1s0x49684911f92264a1:0x1aea02b80dec1413!8m2!3d30.1334195!4d-81.8640455",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerlcUoUrc7HMzZESX_Mv89TcbS2zwDRNjwWKFjOSfFjlCtSumBJ0_rh7-O98DnhkUNk8rIBZHz3sX6wtrSOjmLGoo1wGxjPknFdGcaFxOFg7UopBFgIY-jF-j_yEn4Rg1hgYwIx7k6NLm1I=w800-h500-k-no,"Sunday: 10AM–4PM, Monday: 8:30AM–8PM, Tuesday: 8:30AM–8PM, Wednesday: 8:30AM–8PM, Thursday: 8:30AM–8PM, Friday: 8:30AM–8PM, Saturday: 8:30AM–8PM",,Mobile Grooming,Mobile Grooming,,5.0,21.0,Active,False,2026-04-01,30.1334195,-81.8640455
Bed bath and biscuit grooming and boarding,bed-bath-and-biscuit-grooming-and-boarding-glen-st-mary-fl,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",8012 US-90 suite a,Glen St Mary,Florida,32040,(904) 259-1120,https://rymaps.org/business/bed-bath-and-biscuit-grooming-and-boarding-5y5ali,"https://www.google.com/maps/place/Bed+bath+and+biscuit+grooming+and+boarding/@30.2738476,-82.1725247,14z/data=!4m8!1m2!2m1!1sBed+bath+and+biscuit+grooming+and+boarding!3m4!1s0x88e5f50ce00100a9:0xbc772f8360c47f0b!8m2!3d30.2738476!4d-82.1725247",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpA7awKjaGPM9p4U_P8F3MWCTNERddxLoyVW_c2GHW3wy80v2NeZNiRnauFpVP-G_g3DsQ5qVqg8k7_fvubZzNp2jy6MEe1pP4Z6qhwy70NqZS8_vWv9H1OV9G432wSxtfN47iNw=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–12PM",,,Full-Service Salon,,4.4,68.0,Active,False,2026-04-01,30.2738476,-82.1725247
Doggie Castle,doggie-castle-orange-park-fl,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",331 Parkridge Ave STE 4,Orange Park,Florida,32065,(904) 888-0275,http://doggiecastle.us/,"https://www.google.com/maps/place/Doggie+Castle/@30.135041899999997,-81.7762819,14z/data=!4m8!1m2!2m1!1sDoggie+Castle!3m4!1s0x875262a62886b795:0x8d8538e9a1f79d3a!8m2!3d30.135041899999997!4d-81.7762819",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoa_OiLyGh0rvO4PqZey_EVLEJur6vMgqjPRjXEgVsRCYu75byxGiQdVHvOoOtcSrkztbF3EzI1w7qNhz75eQtwhi7oIB4fpWreL9-I5a3gD74xqkrb3ONwlKM7i0S1MQZ-TtM9NQ=w800-h500-k-no,,,,Pet Spa,,4.7,56.0,Active,False,2026-04-01,30.1350419,-81.7762819
River City K9,river-city-k9-green-cove-springs-fl,"Full scale dog care, dog training, dog boarding, dog daycare, doggy daycare, puppy training, e-collar training, outdoor, rugged, classic, off leash training, aggression training, puppy daycare, veterinary and grooming services Jacksonville Orange Park Green Cove Springs",2579 Russell Rd,Green Cove Springs,Florida,32043,(904) 406-0661,http://www.rivercityk9.com/,"https://www.google.com/maps/place/River+City+K9/@30.0752155,-81.78043749999999,14z/data=!4m8!1m2!2m1!1sRiver+City+K9!3m4!1s0x88e5ce2a1c408381:0xbc827a489bbce6!8m2!3d30.0752155!4d-81.78043749999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoz8KyNoEQxBmKLcpD05tY1bwANTNyPmvUE9k5WcRa9nUK0SWlF6sd3gZn_ZZehWTLZk0cKY_64QZCYoQCTe4Mux0Gaey2URtaR1cb_M4uXmT2kZmFAmCKqO0QrXEPZHiNLKaCJGA=w800-h500-k-no,"Sunday: 8AM–2PM, Monday: 7AM–6PM, Tuesday: 7AM–6PM, Wednesday: 7AM–6PM, Thursday: 7AM–6PM, Friday: 7AM–6PM, Saturday: 8AM–5PM",Puppy First Groom,Puppy First Groom,Full-Service Salon,,4.8,137.0,Active,False,2026-04-01,30.0752155,-81.78043749999999
All Pets Grooming Salon,all-pets-grooming-salon-orange-park-fl,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",1075 Oakleaf Plantation Pkwy Suite 303,Orange Park,Florida,32065,(904) 606-2222,https://allpet.com/,"https://www.google.com/maps/place/All+Pets+Grooming+Salon/@30.161521999999998,-81.835909,14z/data=!4m8!1m2!2m1!1sAll+Pets+Grooming+Salon!3m4!1s0x88e5c33bf4275adb:0x77c0c261bb2e68a3!8m2!3d30.161521999999998!4d-81.835909",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjVTGUBNWw3NzAv9Sr4vXI237PPpPGSj8_BTFlbZ5tdEmz-FqUEC7RRbzpN_JJi6LXxXI9Pq2NC31ehcr8_W6OSu-bPCKtmV--gIoCPP-73bD3mBTgBPOZHn97owuo9wAVcJRHTw=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 8:30AM–4PM, Wednesday: 8:30AM–4PM, Thursday: 8:30AM–4PM, Friday: 8:30AM–4PM, Saturday: 8:30AM–4PM",,,Full-Service Salon,,4.4,82.0,Active,False,2026-04-01,30.161522,-81.835909
Pet Paradise Oakleaf,pet-paradise-oakleaf-middleburg-fl,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",1611 Isaac Way,Middleburg,Florida,32068,(904) 559-1212,https://www.petparadise.com/oakleaf.htm,"https://www.google.com/maps/place/Pet+Paradise+Oakleaf/@30.113902,-81.82892319999999,14z/data=!4m8!1m2!2m1!1sPet+Paradise+Oakleaf!3m4!1s0x88e5c3a76c6c3057:0x39a2a3a8ca9495cb!8m2!3d30.113902!4d-81.82892319999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwzSITP7Nf_XZXMuEImGCj4CGEMpSysekTkHjFtjIaqwL4edlJUPZ7repPowy7GMMqvePTEpTVxbr1rNQER4g13uvz3oVvW_Qs8ieS9_H9xsuhnfwhAPkc_IIqFuP7eC8DtCjs=w800-h500-k-no,"Sunday: 9AM–5PM, Monday: 6:30AM–7PM, Tuesday: 6:30AM–7PM, Wednesday: 6:30AM–7PM, Thursday: 6:30AM–7PM, Friday: 6:30AM–7PM, Saturday: 9AM–5PM",,,Full-Service Salon,,4.4,419.0,Active,False,2026-04-01,30.113902,-81.82892319999999
Pampered Pooches Grooming,pampered-pooches-grooming-orange-park-fl,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",997 Blanding Blvd STE 8,Orange Park,Florida,32065,(904) 716-2325,https://lpaw.net/explore/pampered-pooches-grooming/,"https://www.google.com/maps/place/Pampered+Pooches+Grooming/@30.1363941,-81.7759251,14z/data=!4m8!1m2!2m1!1sPampered+Pooches+Grooming!3m4!1s0x88e5dcf0dca3d1a5:0xa94c9558fda92445!8m2!3d30.1363941!4d-81.7759251",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerPLvAYJNYKnX8_TH7CrORFjPDpGGXUseYEVCNM1FXW9_nzkbmIm8YyOHRStbcdhaIims7Dh_kKTztLg--u1_RfPsRPMX626c9lOX6GIt4xh1yT4T_q1y__BPDYdf7TOXGLw27qcw=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 8AM–5PM, Wednesday: 8AM–5PM, Thursday: 8AM–5PM, Friday: 8AM–5PM, Saturday: 8AM–4PM",,,Pet Spa,,4.8,77.0,Active,False,2026-04-01,30.1363941,-81.7759251
Woof Gang Bakery & Grooming Fleming Island,woof-gang-bakery-grooming-fleming-island-fleming-island-fl,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""American Sign Language, English, Spanish""}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Planning"": {""Accepts walk-ins"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking garage"": true, ""Free parking lot"": true, ""Free street parking"": true, ""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",1960 E West Pkwy,Fleming Island,Florida,32003,(904) 602-7892,https://woofgangflemingisland.com/,"https://www.google.com/maps/place/Woof+Gang+Bakery+%26+Grooming+Fleming+Island/@30.100837499999997,-81.71779839999999,14z/data=!4m8!1m2!2m1!1sWoof+Gang+Bakery+%26+Grooming+Fleming+Island!3m4!1s0x88e5c53e9e5e9c2f:0x1b3080566c2c8ba4!8m2!3d30.100837499999997!4d-81.71779839999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqz9vPyZ-kMzOntwD6yO8OYm161qZQz8jHsHGPmSbAHwMuMGMxFz0Kein_7qh7WUovAIGRPS84i5xdYop2wV3UGBO34dxn8F6xdPYGpl1nu3R9f2ySztd8kN36iLJTe2N_RXTL8=w800-h500-k-no,"Sunday: 10AM–7PM, Monday: 9AM–7PM, Tuesday: 9AM–7PM, Wednesday: 9AM–7PM, Thursday: 9AM–7PM, Friday: 9AM–7PM, Saturday: 9AM–7PM",,,Pet Store with Grooming,,4.8,1010.0,Active,False,2026-04-01,30.1008375,-81.71779839999999
Dogtopia of Jacksonville at the Avenues,dogtopia-of-jacksonville-at-the-avenues-jacksonville-fl,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""On-site parking"": true}}",9365 Philips Hwy Ste 112,Jacksonville,Florida,32256,(904) 297-3247,https://www.dogtopia.com/jacksonville-southside,"https://www.google.com/maps/place/Dogtopia+of+Jacksonville+at+the+Avenues/@30.1971864,-81.5696555,14z/data=!4m8!1m2!2m1!1sDogtopia+of+Jacksonville+at+the+Avenues!3m4!1s0x88e5cba53f1974bb:0xba7d32f90ef4a4d5!8m2!3d30.1971864!4d-81.5696555",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoddZ4QPBGFZgN2gqJe_Ft73afvwtkLJGnMxpDgK8zbdMLu3TrQfn-P-xyRn-Kd_P9gnge8KCWMXedmOHFgF7Z6CsJhFe4HffsaUbR3jHA_pg4t15pSuJcTt3xNsgx7fCKOEF0=w800-h500-k-no,"Sunday: 10AM–2PM, Monday: 7AM–7PM, Tuesday: 7AM–7PM, Wednesday: 7AM–7PM, Thursday: 7AM–7PM, Friday: 7AM–7PM, Saturday: 10AM–5PM",,,Pet Store with Grooming,,4.6,135.0,Active,False,2026-04-01,30.1971864,-81.5696555
Ruff Edges Salon,ruff-edges-salon-jacksonville-beach-fl,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",1500 Beach Blvd Suite 314,Jacksonville Beach,Florida,32250,(904) 624-8864,https://www.ruffedgessalon.com/,"https://www.google.com/maps/place/Ruff+Edges+Salon/@30.287460099999997,-81.40849469999999,14z/data=!4m8!1m2!2m1!1sRuff+Edges+Salon!3m4!1s0x88e449512aa48af9:0x3896afb4c029df00!8m2!3d30.287460099999997!4d-81.40849469999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpCL46CHKVpeMoADMdyNvSzdoeCA9aQyQ2K8HI3vJRhoBHQd56a5XYubIlUfjv5JVmVT8u6Zw-dcNfcPd7PvI8MJ1vTmEs3THmlAegJUxC3oC_rxZkFFUscAA9S-j9BsxYixJg=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 8AM–5PM, Wednesday: 8AM–5PM, Thursday: 8AM–5PM, Friday: 8AM–5PM, Saturday: 8AM–3PM",,,Full-Service Salon,,4.8,37.0,Active,False,2026-04-01,30.2874601,-81.40849469999999
